event_index,time,event_type,price_at_crossover,sma_at_crossover,price_vs_sma_pct,sma_slope,candle_body,volatility,reverted,candles_to_reversion,max_adverse_move,max_favorable_move,max_adverse_move_pct,max_favorable_move_pct,event_type_bullish
6817,2025-02-11 04:20:00,bearish,2919.218,2919.6944,-0.01631677616671157,-2.306850000000395,0.6950000000001637,0.37701551479036566,True,13.0,0.21600000000034925,-2.9420000000000073,0.007399241851768153,-0.10078041448086465,0
6830,2025-02-11 05:25:00,bullish,2918.85,2918.6596999999997,0.006520116065610755,-1.3157500000002074,0.42399999999997817,0.29402839725271146,True,14.0,0.0,9.38000000000011,0.0,0.3213594395052884,1
6844,2025-02-11 06:35:00,bearish,2919.157,2921.6512,-0.08536953350213869,1.1071500000002743,2.5799999999999272,1.9623103216352566,True,20.0,0.0,-9.579999999999927,0.0,-0.3281769360126888,0
6864,2025-02-11 08:15:00,bullish,2913.894,2913.8418,0.0017914493504633522,-2.3432000000002517,2.649999999999636,1.0087151720848069,True,1.0,-3.0279999999997926,0.0,-0.10391592830761148,0.0,1
6865,2025-02-11 08:20:00,bearish,2910.866,2913.50575,-0.09060390562125446,-2.138900000000376,3.038000000000011,1.237046603161416,True,1.0,3.219000000000051,0.0,0.11058564702051041,0.0,0
6866,2025-02-11 08:25:00,bullish,2914.085,2913.3529499999995,0.025127405177615948,-1.7607000000007247,3.3409999999998945,1.4713975324138375,True,1.0,-1.5619999999998981,0.0,-0.053601730903521966,0.0,1
6867,2025-02-11 08:30:00,bearish,2912.523,2913.19645,-0.02311721888854338,-1.4301000000000386,1.4679999999998472,1.4707721436012995,True,6.0,0.1269999999999527,-5.072000000000116,0.004360480586761124,-0.17414454752804068,0
6873,2025-02-11 09:00:00,bullish,2911.621,2911.40105,0.007554781915056105,-1.535349999999653,4.179000000000087,2.0983724641703745,True,1.0,-0.2860000000000582,0.0,-0.009822707007541785,0.0,1
6874,2025-02-11 09:05:00,bearish,2911.335,2911.41255,-0.0026636554822838075,-1.4472499999997126,0.36200000000008004,2.0583445285929365,True,24.0,0.0,-8.635999999999967,0.0,-0.296633674929198,0
6898,2025-02-11 11:05:00,bullish,2905.294,2904.9337,0.012403036943659839,-1.662449999999808,1.5709999999999127,0.9789206803321471,True,2.0,-0.8440000000000509,0.2830000000003565,-0.02905041624014819,0.009740838620819668,1
6900,2025-02-11 11:15:00,bearish,2904.45,2904.6952499999998,-0.008443226531249425,-1.1460000000001855,1.0790000000001783,1.1675014768229832,True,1.0,1.611000000000331,0.0,0.05546661157879568,0.0,0
6901,2025-02-11 11:20:00,bullish,2906.061,2904.7806,0.04407906056657428,-0.6705999999999221,1.6550000000002,0.9111436211632756,True,4.0,-2.18100000000004,0.0,-0.07505004196402071,0.0,1
6905,2025-02-11 11:40:00,bearish,2903.88,2904.7257,-0.02911462517785592,0.030450000000200816,0.8939999999997781,0.7767616741229739,True,1.0,0.9559999999996762,0.0,0.03292147058417277,0.0,0
6906,2025-02-11 11:45:00,bullish,2904.836,2904.66595,0.005854373718937255,-0.11464999999998327,0.8999999999996362,0.4766143077849487,True,2.0,-0.8549999999995634,0.25500000000010914,-0.029433675429510087,0.008778464601791948,1
6908,2025-02-11 11:55:00,bearish,2903.981,2904.5717,-0.020336905437718836,-0.1544499999999971,1.143999999999778,0.5520437468032581,True,20.0,0.0,-21.278000000000247,0.0,-0.732718292578369,0
6928,2025-02-11 13:35:00,bullish,2894.678,2894.2782999999995,0.013810005762071798,-3.7986500000006345,4.003999999999905,4.325542566934113,True,2.0,-1.2449999999998909,0.34600000000000364,-0.04300996518437943,0.01195297024401345,1
6930,2025-02-11 13:45:00,bearish,2893.433,2893.62575,-0.006661193141516662,-2.589799999999741,1.5529999999998836,2.3598248872226635,True,2.0,2.9299999999998363,-0.6140000000000327,0.10126379287164543,-0.021220467175152587,0
6932,2025-02-11 13:55:00,bullish,2896.363,2892.99395,0.11645548031650008,-1.7495000000003529,3.500999999999749,1.3905557516164524,True,12.0,0.0,7.022000000000389,0.0,0.24244198672612477,1
6944,2025-02-11 14:55:00,bearish,2896.791,2897.0412,-0.008636397715018682,3.629449999999906,3.350999999999658,2.1918805392506986,True,2.0,2.319999999999709,-3.805000000000291,0.08008862220297248,-0.13135224460447062,0
6946,2025-02-11 15:05:00,bullish,2899.111,2897.7161,0.04813791109487156,2.933350000000246,6.217000000000098,3.212193767249096,True,3.0,-0.737999999999829,2.024000000000342,-0.025456079467113507,0.06981450520522817,1
6949,2025-02-11 15:20:00,bearish,2898.373,2898.64185,-0.00927503340917849,1.6006499999998596,1.0450000000000728,3.083273292842216,True,2.0,0.8710000000000946,-0.32600000000002183,0.030051342598074664,-0.011247689652091771,0
6951,2025-02-11 15:30:00,bullish,2899.244,2899.1938,0.0017315158441678408,1.4776999999999134,1.1539999999999964,1.2023326487918695,True,17.0,0.0,7.764999999999873,0.0,0.2678284407935266,1
6968,2025-02-11 16:55:00,bearish,2902.4,2903.87705,-0.05086475682570524,1.5354000000002088,2.1790000000000873,0.9602525700766534,True,6.0,2.923999999999978,-2.137000000000171,0.10074421168687908,-0.07362872105844029,0
6974,2025-02-11 17:25:00,bullish,2905.324,2904.38155,0.032449248963174554,0.3876500000001215,1.7530000000001564,2.1341642388393867,True,11.0,-1.8389999999999418,0.9600000000000364,-0.06329758746356488,0.033042786277882825,1
6985,2025-02-11 18:20:00,bearish,2903.485,2904.366,-0.030333642523010462,-0.1018500000000131,2.7469999999998436,1.0077838053541919,True,1.0,0.88799999999992,0.0,0.030583936200804206,0.0,0
6986,2025-02-11 18:25:00,bullish,2904.373,2904.3532,0.0006817352655328565,-0.032999999999901775,0.8389999999999418,1.0557576892141265,True,8.0,0.0,1.6880000000001019,0.0,0.05811925672081726,1
6994,2025-02-11 19:05:00,bearish,2904.971,2905.46695,-0.017069545396136532,0.7410499999996318,1.0979999999999563,0.45011242854781025,True,24.0,0.0,-10.432999999999993,0.0,-0.3591430000506027,0
7018,2025-02-11 21:05:00,bullish,2898.588,2898.3092500000002,0.00961767623658329,-1.414549999999963,0.40200000000004366,0.6789421907412384,True,1.0,-0.7250000000003638,0.0,-0.025012178343399055,0.0,1
7019,2025-02-11 21:10:00,bearish,2897.863,2898.17095,-0.01062566719883609,-1.1449999999999818,0.774000000000342,0.37802870045493825,True,1.0,0.8930000000000291,0.0,0.03081581151351976,0.0,0
7020,2025-02-11 21:15:00,bullish,2898.756,2898.0202,0.025389747110800904,-0.9724999999998545,0.8859999999999673,0.4771566811508765,True,10.0,-0.9289999999996326,0.31500000000005457,-0.03204823034431434,0.01086673041815367,1
7030,2025-02-11 23:05:00,bearish,2897.827,2897.8758,-0.0016839921158654776,0.269249999999829,0.22299999999995634,0.601736818191435,True,1.0,0.34999999999990905,0.0,0.012078015699346752,0.0,0
7031,2025-02-11 23:10:00,bullish,2898.177,2898.05775,0.0041148248339838225,0.4609499999996842,0.3560000000002219,0.5097460135873014,True,8.0,0.0,2.312999999999647,0.0,0.07980879014634534,1
7039,2025-02-11 23:50:00,bearish,2898.479,2899.0155999999997,-0.01850973137225987,0.41614999999956126,2.081000000000131,0.8680566216323418,True,14.0,0.057000000000243745,-8.125,0.001966548662255057,-0.28031943650445634,0
7053,2025-02-12 01:00:00,bullish,2897.553,2896.63475,0.031700579439631324,-1.4151499999998123,5.322999999999865,2.7034963100364635,True,1.0,-1.77599999999984,0.0,-0.06129309800372384,0.0,1
7054,2025-02-12 01:05:00,bearish,2895.777,2896.43215,-0.022619207565419706,-1.3832500000003165,1.7910000000001673,2.96212698890167,True,8.0,0.0,-5.918999999999869,0.0,-0.20440109856525104,0
7062,2025-02-12 01:45:00,bullish,2894.826,2893.8024,0.035372145658597406,-1.2654999999999745,1.0949999999998,1.4942933776146556,True,2.0,-1.5070000000000618,0.0,-0.05205839660138681,0.0,1
7064,2025-02-12 01:55:00,bearish,2893.319,2893.4723000000004,-0.005298132627722043,-0.8053999999997359,0.7570000000000618,0.5684103257177396,True,1.0,0.7640000000001237,0.0,0.026405660765374424,0.0,0
7065,2025-02-12 02:00:00,bullish,2894.083,2893.33845,0.025733249423339676,-0.7111999999997352,0.7530000000001564,0.5709979845695812,True,11.0,-1.6390000000001237,1.8299999999999272,-0.056632791803141916,0.06323246430734458,1
7076,2025-02-12 02:55:00,bearish,2892.444,2893.9119,-0.05072372797527456,0.2114000000001397,1.5979999999999563,1.1184401183718857,True,18.0,0.0,-4.666999999999916,0.0,-0.16135143843752608,0
7094,2025-02-12 04:25:00,bullish,2889.741,2889.434,0.01062491823657467,-1.5570499999994354,0.5720000000001164,0.5556417896425976,True,1.0,-3.336999999999989,0.0,-0.11547747704725057,0.0,1
7095,2025-02-12 04:30:00,bearish,2886.404,2889.0498500000003,-0.09158201268144738,-1.5581999999994878,3.288000000000011,1.283876278462276,True,14.0,1.2289999999998145,-1.6419999999998254,0.042578932124533314,-0.056887393448728084,0
7109,2025-02-12 05:40:00,bullish,2887.469,2886.601,0.030069968104353115,-0.5800500000000284,1.1460000000001855,0.9738209272776812,True,3.0,-1.1970000000001164,0.0,-0.04145499051245629,0.0,1
7112,2025-02-12 05:55:00,bearish,2886.272,2886.3288,-0.0019678977668739334,-0.43449999999984357,1.1979999999998654,0.5800318942979494,True,1.0,0.27899999999999636,0.0,0.009666448622998676,0.0,0
7113,2025-02-12 06:00:00,bullish,2886.551,2886.1985999999997,0.01220983199147197,-0.43285000000014406,0.375999999999749,0.5449415550339599,True,25.0,0.0,8.570000000000164,0.0,0.2968941134246429,1
7138,2025-02-12 08:05:00,bearish,2891.022,2892.2828,-0.043591864529983634,0.4177999999997155,1.6979999999998654,0.935643788196419,True,5.0,2.2040000000001783,-1.0149999999998727,0.07623601619082035,-0.03510869166681792,0
7143,2025-02-12 08:30:00,bullish,2893.226,2892.6395,0.020275599500037496,0.3567000000002736,1.59900000000016,1.3866300149610533,True,3.0,-0.9900000000002365,0.27799999999979264,-0.03421785923395671,0.009608651380838988,1
7146,2025-02-12 08:45:00,bearish,2892.236,2892.6272500000005,-0.01352576623899889,0.14500000000043656,0.9549999999999272,0.7809220181223978,True,6.0,0.39400000000023283,-1.163000000000011,0.01362267809405017,-0.04021110310500287,0
7152,2025-02-12 09:15:00,bullish,2892.63,2891.9986,0.021832652339465602,-0.5087000000003172,1.4200000000000728,0.6134636895440283,True,1.0,-1.981000000000222,0.0,-0.06848438963850274,0.0,1
7153,2025-02-12 09:20:00,bearish,2890.649,2891.8826,-0.04265733332328304,-0.4517000000000735,2.01700000000028,0.7744593587716195,True,13.0,0.0,-3.85799999999972,0.0,-0.1334648378270665,0
7166,2025-02-12 10:25:00,bullish,2889.591,2889.46685,0.00429664039925219,-1.2197500000002037,1.4020000000000437,1.071755428441575,True,1.0,-6.02599999999984,0.0,-0.20854162405682464,0.0,1
7167,2025-02-12 10:30:00,bearish,2883.565,2889.0798499999996,-0.19088603591207665,-1.372450000000299,6.079999999999927,2.239021214369134,True,13.0,1.2559999999998581,-3.14200000000028,0.043557193959555554,-0.10896234348801849,0
7180,2025-02-12 11:35:00,bullish,2884.799,2884.0522,0.025894122166023686,-1.5345000000002074,0.987999999999829,1.8019500543590916,True,1.0,-1.0340000000001055,0.0,-0.03584305180361285,0.0,1
7181,2025-02-12 11:40:00,bearish,2883.765,2883.8650000000002,-0.00346756869688296,-1.3005499999999302,1.0030000000001564,1.766372327230385,True,5.0,0.0,-4.0349999999998545,0.0,-0.13992124878413653,0
7186,2025-02-12 12:05:00,bullish,2882.374,2882.32035,0.001861347577129451,-1.5446500000002743,0.22799999999961074,1.1749107618905548,True,1.0,-0.3309999999996762,0.0,-0.011483589568864978,0.0,1
7187,2025-02-12 12:10:00,bearish,2882.043,2882.24425,-0.0069824061579816755,-1.406949999999597,0.29700000000002547,1.0694590681303522,True,2.0,1.4659999999998945,-0.34999999999990905,0.050866694216564236,-0.012144163012137884,0
7189,2025-02-12 12:20:00,bullish,2883.509,2882.2866,0.04241077205854917,-0.6992999999997664,1.8609999999998763,0.6920940675997066,True,4.0,-1.6190000000001419,0.03899999999975989,-0.05614686827750986,0.0013525187540513969,1
7193,2025-02-12 12:40:00,bearish,2881.89,2882.15175,-0.009081756364845121,-0.00794999999970969,1.6170000000001892,0.7052916406755723,True,1.0,1.9280000000003383,0.0,0.06690054096444828,0.0,0
7194,2025-02-12 12:45:00,bullish,2883.818,2882.3089,0.052357330610893815,0.022300000000086584,1.9780000000000655,0.788940300914464,True,4.0,-1.1690000000003238,1.5849999999995816,-0.04053653871361936,0.05496185959029251,1
7198,2025-02-12 13:05:00,bearish,2882.649,2883.01105,-0.012558051069564273,0.8593000000000757,2.0830000000000837,1.0912569809207133,True,10.0,2.076000000000022,-15.103999999999814,0.0720170926116923,-0.5239625080958458,0
7208,2025-02-12 13:55:00,bullish,2884.725,2879.5481,0.17978168171595857,-1.421849999999722,8.147999999999683,5.450560732475636,True,28.0,-0.27999999999974534,13.224999999999909,-0.0097062978273404,0.4584492455953309,1
7236,2025-02-12 16:15:00,bearish,2892.487,2892.8507,-0.012572373679702195,-0.2363500000001295,1.3519999999998618,0.8886493675071179,True,1.0,0.6169999999997344,0.0,0.021331124392252564,0.0,0
7237,2025-02-12 16:20:00,bullish,2893.104,2892.83225,0.009393907994488226,-0.32805000000007567,0.56899999999996,0.8216336156533285,True,20.0,0.0,15.682000000000244,0.0,0.5420475724343212,1
7257,2025-02-12 18:00:00,bearish,2900.915,2901.9809,-0.036730083233837134,2.28794999999991,2.0039999999999054,1.067557585494027,True,27.0,2.0529999999998836,-6.436999999999898,0.07077077404887366,-0.2218955053836427,0
7284,2025-02-12 20:15:00,bullish,2898.476,2897.8166499999998,0.022753337413544045,-1.2720000000003893,0.6649999999999636,0.9663375695561565,True,26.0,0.0,6.373999999999796,0.0,0.2199086692454861,1
7310,2025-02-12 23:25:00,bearish,2902.059,2902.70745,-0.022339488603981925,0.840900000000147,1.238999999999578,0.9762001835371521,True,4.0,1.66399999999976,-0.8170000000000073,0.057338599938862714,-0.02815242557094832,0
7314,2025-02-12 23:45:00,bullish,2903.723,2903.02655,0.02399047986660382,0.3835500000000138,1.8580000000001746,0.9299767730088399,True,15.0,0.0,4.929000000000087,0.0,0.1697475964477358,1
7329,2025-02-13 01:00:00,bearish,2903.813,2905.5717999999997,-0.060531975152003134,0.6580499999995482,2.549999999999727,1.8811463256045284,True,10.0,2.7489999999997963,-1.6950000000001637,0.09466863052131098,-0.058371527367642596,0
7339,2025-02-13 01:50:00,bullish,2906.562,2905.3810000000003,0.04064871354220273,-0.5907999999999447,1.711999999999989,1.4898136790671632,False,,-0.5349999999998545,11.903000000000247,-0.018406626110155384,0.40952162726961433,1
7387,2025-02-13 05:50:00,bearish,2916.948,2919.13225,-0.0748253183801538,0.632799999999861,2.89200000000028,1.6211210622147882,True,18.0,1.3659999999999854,-3.411000000000058,0.046829768648600716,-0.11693729199149447,0
7405,2025-02-13 07:20:00,bullish,2917.178,2916.2924,0.030367325306614238,-1.2370999999998276,1.2179999999998472,0.5424232649520137,True,3.0,-1.3659999999999854,0.47299999999995634,-0.04682607643414236,0.016214300258673153,1
7408,2025-02-13 07:35:00,bearish,2915.812,2916.0446500000003,-0.007978272897857587,-0.6562999999996464,1.8330000000000837,0.791715099237761,True,2.0,2.311999999999898,-0.20299999999997453,0.07929180619326275,-0.0069620400766570185,0
7410,2025-02-13 07:45:00,bullish,2918.124,2916.04695,0.07122827703442401,-0.2454499999998916,2.480000000000018,1.1242053630724076,True,2.0,-3.5549999999998363,0.0,-0.12182484363241028,0.0,1
7412,2025-02-13 07:55:00,bearish,2914.569,2915.9533,-0.04747332544729597,-0.19814999999971405,3.38799999999992,1.5519047323727482,True,16.0,1.349999999999909,-3.9220000000000255,0.04631902692987914,-0.13456535082888843,0
7428,2025-02-13 09:15:00,bullish,2913.822,2913.4875,0.011481085812104377,-1.043749999999818,0.9970000000002983,1.1097095558579608,True,1.0,-0.8079999999999927,0.0,-0.027729902512919208,0.0,1
7429,2025-02-13 09:20:00,bearish,2913.014,2913.35775,-0.011799100196328445,-0.9561499999999796,0.7779999999997926,1.0386586534383373,True,1.0,0.7689999999997781,0.0,0.02639877460251746,0.0,0
7430,2025-02-13 09:25:00,bullish,2913.783,2913.1407000000004,0.022048368621519814,-0.8636999999998807,0.8079999999999927,0.5133325416939226,True,23.0,-0.3170000000000073,5.257000000000062,-0.01087932766441452,0.18041837707200784,1
7453,2025-02-13 11:20:00,bearish,2916.578,2917.0315,-0.015546626767660082,0.8258000000005268,0.3910000000000764,0.46172480804110766,True,2.0,0.8339999999998327,0.0,0.02859515500699219,0.0,0
7455,2025-02-13 11:30:00,bullish,2917.412,2917.13335,0.00955218588138054,0.5655500000002576,0.5029999999997017,0.4713281217586117,True,1.0,-0.25900000000001455,0.0,-0.008877731359164032,0.0,1
7456,2025-02-13 11:35:00,bearish,2917.153,2917.22095,-0.0023292716309373093,0.4381499999999505,0.25600000000031287,0.31229360922150334,True,1.0,0.6300000000001091,0.0,0.02159639895473803,0.0,0
7457,2025-02-13 11:40:00,bullish,2917.783,2917.2693,0.017608933121120208,0.36409999999978027,0.6999999999998181,0.4668058465362524,True,1.0,-0.8420000000000982,0.0,-0.028857526416464087,0.0,1
7458,2025-02-13 11:45:00,bearish,2916.941,2917.2517,-0.010650435133862365,0.2201999999997497,0.886000000000422,0.37227973133168596,True,2.0,0.9320000000002437,-0.39099999999962165,0.031951280468142614,-0.013404453501103438,0
7460,2025-02-13 11:55:00,bullish,2917.873,2917.26415,0.020870581774368117,0.13079999999990832,1.2860000000000582,0.5627184005880091,True,11.0,0.0,3.105999999999767,0.0,0.106447401925984,1
7471,2025-02-13 12:50:00,bearish,2918.055,2918.0854,-0.001041778969186429,0.4212500000003274,0.8340000000002874,1.0947747249370148,True,21.0,0.0,-9.43100000000004,0.0,-0.3231947307367421,0
7492,2025-02-13 14:35:00,bullish,2914.244,2912.24715,0.06856732609387205,-1.846299999999701,4.23700000000008,1.9783731443644232,True,20.0,0.0,6.155999999999949,0.0,0.2112383177249382,1
7512,2025-02-13 16:15:00,bearish,2917.397,2917.90015,-0.01724356469154728,1.9242499999995744,2.5419999999999163,1.2276674217293138,True,16.0,0.3420000000000982,-3.9609999999997854,0.011722778901880624,-0.13577171704775817,0
7528,2025-02-13 17:35:00,bullish,2916.882,2916.62835,0.008696685678177234,-0.7115499999999884,1.6340000000000146,0.7625188511525584,True,1.0,-0.5840000000002874,0.0,-0.02002137899305791,0.0,1
7529,2025-02-13 17:40:00,bearish,2916.298,2916.42325,-0.004294644133016391,-0.7257500000005166,0.6690000000003238,0.6783754110843028,True,1.0,2.4260000000003856,0.0,0.08318765777709912,0.0,0
7530,2025-02-13 17:45:00,bullish,2918.724,2916.40935,0.0793664305046977,-0.7395000000001346,2.4410000000002583,1.2636059505897377,True,5.0,-2.7210000000000036,0.2719999999999345,-0.09322566984750882,0.009319140830031703,1
7535,2025-02-13 18:10:00,bearish,2916.003,2916.3973,-0.013520105782567078,-0.012049999999817373,2.4039999999999964,1.1436841777223175,True,3.0,0.9919999999997344,-0.6880000000001019,0.03401916939042019,-0.023593940061107682,0
7538,2025-02-13 18:25:00,bullish,2916.995,2916.44075,0.01900432916388524,0.005000000000563887,0.7909999999997126,1.1785428283969814,True,24.0,0.0,11.197000000000116,0.0,0.38385393187167327,1
7562,2025-02-13 20:25:00,bearish,2925.943,2926.0991999999997,-0.005338164885163296,1.9896999999996297,2.270999999999731,1.1972120523930312,True,1.0,1.4959999999996398,0.0,0.051128815564747486,0.0,0
7563,2025-02-13 20:30:00,bullish,2927.439,2926.3903999999998,0.035832539636546056,1.851100000000315,1.5479999999997744,1.0033933916447337,True,3.0,-0.8440000000000509,0.4410000000002583,-0.02883066051931572,0.015064361716854161,1
7566,2025-02-13 20:45:00,bearish,2926.595,2926.6862,-0.0031161523227293394,0.8380000000001928,1.2960000000002765,0.8476088121275819,True,1.0,0.9329999999999927,0.0,0.03188005173247384,0.0,0
7567,2025-02-13 20:50:00,bullish,2927.528,2926.7405,0.026907066068888208,0.6413000000002285,0.9710000000000036,0.52041973290572,True,14.0,0.0,1.7450000000003456,0.0,0.05960660325026253,1
7581,2025-02-13 23:00:00,bearish,2927.877,2928.2518,-0.012799445730727466,0.4835499999999229,0.443000000000211,0.5532072833947768,True,3.0,0.9299999999998363,0.0,0.031763629414754656,0.0,0
7584,2025-02-13 23:15:00,bullish,2928.807,2928.4345000000003,0.01272010693766552,0.20470000000022992,0.6909999999998035,0.43387705447574015,True,10.0,-0.1799999999998363,2.9850000000001273,-0.006145847097464473,0.10191863103304954,1
7594,2025-02-14 00:05:00,bearish,2928.627,2929.7462000000005,-0.03820126125602778,0.5049500000004628,1.637000000000171,1.2312742173871258,True,12.0,4.3279999999999745,-0.83199999999988,0.1477825615894402,-0.02840921701534132,0
7606,2025-02-14 01:05:00,bullish,2932.955,2929.5795000000003,0.11522131418518072,-0.00724999999965803,3.8910000000000764,2.192613235023456,True,9.0,-2.949000000000069,0.4590000000002874,-0.10054705919456894,0.015649745734260753,1
7615,2025-02-14 01:50:00,bearish,2930.006,2930.0382999999997,-0.0011023746686126975,0.26364999999941574,0.568000000000211,0.904118464804351,True,14.0,0.0,-2.800999999999931,0.0,-0.09559707386264503,0
7629,2025-02-14 03:00:00,bullish,2929.951,2929.0546,0.03060373131999947,-0.9624000000003434,2.675000000000182,1.105029998865854,True,6.0,-1.9650000000001455,0.0,-0.06706596799742198,0.0,1
7635,2025-02-14 03:30:00,bearish,2927.986,2928.42585,-0.015020014933968907,-0.5155999999997221,0.8350000000000364,0.5875339976513141,True,13.0,0.0,-4.335999999999785,0.0,-0.14808813976568827,0
7648,2025-02-14 04:35:00,bullish,2926.879,2926.7495000000004,0.004424703924936265,-0.3620499999997264,0.7159999999998945,0.3540716006481732,False,,0.0,9.621000000000095,0.0,0.3287119146367204,1
7681,2025-02-14 07:20:00,bearish,2931.137,2932.9438,-0.061603635228190845,1.0298499999998967,2.1669999999999163,0.9507732634130371,True,2.0,2.9279999999998836,0.0,0.09989297668447034,0.0,0
7683,2025-02-14 07:30:00,bullish,2934.065,2933.20805,0.029215452344059593,0.8614500000003318,1.7550000000001091,1.1070479657273138,True,1.0,-1.3890000000001237,0.0,-0.04734046450914085,0.0,1
7684,2025-02-14 07:35:00,bearish,2932.676,2933.2907999999998,-0.020959394820310076,0.6618499999999585,1.4500000000002728,1.0890742391685724,True,2.0,1.68100000000004,0.0,0.05731966299720938,0.0,0
7686,2025-02-14 07:45:00,bullish,2934.357,2933.4584999999997,0.03062937484884276,0.5146999999997206,1.4070000000001528,0.8808579331673396,True,2.0,-2.5039999999999054,0.0,-0.08533385678702031,0.0,1
7688,2025-02-14 07:55:00,bearish,2931.853,2933.5377999999996,-0.057432360339776126,0.32974999999942156,1.9349999999999454,0.9808306165812007,True,2.0,2.520999999999731,0.0,0.08598657572530856,0.0,0
7690,2025-02-14 08:05:00,bullish,2934.374,2933.5500500000003,0.028087129449163927,0.1868000000004031,2.3409999999998945,1.2502378567392245,True,18.0,0.0,3.4900000000002365,0.0,0.1189350778053594,1
7708,2025-02-14 09:35:00,bearish,2935.058,2936.1013,-0.03553351514131401,0.9930499999995845,2.6289999999999054,1.1616197736113691,True,8.0,1.6779999999998836,-0.5799999999999272,0.057170931545471454,-0.019761108639077228,0
7716,2025-02-14 10:15:00,bullish,2936.736,2935.97505,0.025918135782518528,-0.21234999999978754,1.1549999999997453,0.7595025993620551,True,6.0,-0.8689999999996871,2.936000000000149,-0.029590674817201384,0.09997493816264551,1
7722,2025-02-14 10:45:00,bearish,2935.867,2936.7211,-0.029083456375888626,0.5378000000000611,1.4529999999999745,1.552812125936145,True,3.0,1.3640000000000327,-0.16000000000030923,0.04645987028704068,-0.005449838156848018,0
7725,2025-02-14 11:00:00,bullish,2937.231,2936.5387,0.023575374640904933,-0.2134499999997388,1.3570000000004256,0.7958717223574557,True,1.0,-1.900000000000091,0.0,-0.06468677472082007,0.0,1
7726,2025-02-14 11:05:00,bearish,2935.331,2936.41205,-0.03681533727529068,-0.3660500000000866,1.875,0.7218751958935583,True,29.0,0.004999999999654392,-7.817000000000007,0.00017033854102499485,-0.2663072750568848,0
7755,2025-02-14 13:30:00,bullish,2932.226,2929.99645,0.07609394885103077,-1.0277000000000953,4.4770000000003165,1.934475845908136,True,2.0,-14.296000000000276,0.0,-0.48754768561496536,0.0,1
7757,2025-02-14 13:40:00,bearish,2917.93,2929.30435,-0.3882952619791811,-1.121150000000398,12.553000000000338,5.545894905097472,True,8.0,8.208000000000084,-1.9349999999999454,0.2812953018064205,-0.06631413364953735,0
7765,2025-02-14 14:20:00,bullish,2926.138,2925.47055,0.022815133107387357,-2.261250000000018,1.9960000000000946,3.9708899126423005,True,2.0,-1.75,0.7719999999999345,-0.059805791797926146,0.026382897867425748,1
7767,2025-02-14 14:30:00,bearish,2924.388,2925.0043,-0.021070054495309205,-1.314350000000104,2.4760000000001128,1.7956909529100022,False,,0.0,-34.69999999999982,0.0,-1.1865730539175998,0
7844,2025-02-14 20:55:00,bullish,2885.327,2881.3563999999997,0.13780315409786026,-0.9520500000003267,4.2960000000002765,2.696097401406651,True,17.0,-2.555000000000291,8.240999999999985,-0.08855148827153009,0.28561754005698436,1
7861,2025-02-16 23:25:00,bearish,2883.156,2884.81955,-0.05766565191227346,2.4172499999999673,4.376000000000204,4.473794496618179,True,7.0,1.3470000000002074,-4.583000000000084,0.0467196363984539,-0.15895775323985534,0
7868,2025-02-17 00:00:00,bullish,2884.503,2883.90775,0.020640396697859203,-0.8377500000001419,5.249000000000251,2.3587354022562317,True,5.0,-2.1920000000000073,2.4890000000000327,-0.07599229399310756,0.08628869514089715,1
7873,2025-02-17 00:25:00,bearish,2882.311,2884.5304,-0.07694146679819878,0.6226500000002488,4.639999999999873,1.9305691383418386,True,2.0,3.8159999999998035,0.0,0.13239376319903728,0.0,0
7875,2025-02-17 00:35:00,bullish,2886.127,2884.70825,0.04918175000885507,0.5156000000001768,2.086999999999989,2.004874234936589,False,,-2.54300000000012,13.816000000000258,-0.08811116073548114,0.47870381310317456,1
7923,2025-02-17 04:35:00,bearish,2901.066,2902.42385,-0.04678331181713263,1.221599999999853,2.5390000000002146,1.4009833325796222,True,10.0,2.125,-1.8079999999999927,0.07324893677013898,-0.06232191890842858,0
7933,2025-02-17 05:25:00,bullish,2903.191,2902.1940499999996,0.03435159685480705,-0.29150000000072396,1.1159999999999854,1.1496511636748583,True,1.0,-1.8969999999999345,0.0,-0.06534189448782166,0.0,1
7934,2025-02-17 05:30:00,bearish,2901.294,2902.0699999999997,-0.02673953419455217,-0.4055500000004031,1.9370000000003529,1.0996711772799508,True,2.0,0.6700000000000728,0.0,0.023093143955768454,0.0,0
7936,2025-02-17 05:40:00,bullish,2901.964,2901.8876499999997,0.002631046036543663,-0.365099999999984,0.2899999999999636,0.7113298799759374,True,1.0,-1.6959999999999127,0.0,-0.0584431784818803,0.0,1
7937,2025-02-17 05:45:00,bearish,2900.268,2901.72275,-0.050134010907826265,-0.47440000000005966,1.7210000000000036,1.0614326159214642,True,14.0,0.0,-10.621000000000095,0.0,-0.36620753668282013,0
7951,2025-02-17 06:55:00,bullish,2896.514,2896.4035,0.0038150761798288533,-1.233600000000024,0.6950000000001637,1.0601592795731234,True,18.0,0.0,5.985999999999876,0.0,0.20666221533884788,1
7969,2025-02-17 08:25:00,bearish,2899.494,2899.64995,-0.005378235396995004,1.6848500000000968,0.27899999999999636,0.6588769218258441,True,4.0,1.3159999999998035,-2.2400000000002365,0.04538722963385347,-0.07725485895125965,0
