entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason,hold_candles,ml_probability,prob_bucket
2025-02-21 01:45:00,2025-02-21 02:15:00,LONG,2930.771,2939.938,0.0031278458808279173,Take Profit,6,0.99964166,0.995-1.0
2025-02-21 02:15:00,2025-02-21 03:25:00,SHORT,2939.938,2928.345,0.003943280436526315,Take Profit,14,0.99999666,0.995-1.0
2025-02-21 03:25:00,2025-02-21 04:40:00,LONG,2928.345,2930.064,0.0005870209965014542,Timeout,15,0.9999131,0.995-1.0
2025-02-21 04:45:00,2025-02-21 06:00:00,LONG,2926.835,2927.043,7.106652749474558e-05,Timeout,15,0.9999727,0.995-1.0
2025-02-21 06:00:00,2025-02-21 07:15:00,LONG,2927.043,2932.041,0.001707525307964402,Timeout,15,0.9999974,0.995-1.0
2025-02-21 08:05:00,2025-02-21 09:20:00,LONG,2925.251,2924.972,-9.537643094558257e-05,Timeout,15,0.9991992,0.995-1.0
2025-02-21 13:30:00,2025-02-21 14:45:00,LONG,2929.003,2937.87,0.003027309975442065,Take Profit,15,0.9997911,0.995-1.0
2025-02-21 14:45:00,2025-02-21 15:10:00,SHORT,2937.87,2928.01,0.0033561730096973905,Take Profit,5,0.9988727,0.995-1.0
2025-02-21 15:10:00,2025-02-21 16:25:00,LONG,2928.01,2934.149,0.002096645844788668,Timeout,15,0.99834764,0.995-1.0
2025-02-21 16:30:00,2025-02-21 17:45:00,SHORT,2936.532,2940.264,-0.0012708868828945064,Timeout,15,0.99394107,0.98-0.995
2025-02-21 19:45:00,2025-02-21 21:00:00,LONG,2933.514,2934.532,0.0003470240810168382,Timeout,15,0.9998104,0.995-1.0
2025-02-24 01:00:00,2025-02-24 02:15:00,LONG,2926.566,2930.476,0.0013360368431808165,Timeout,15,0.9997029,0.995-1.0
2025-02-24 02:20:00,2025-02-24 03:35:00,SHORT,2931.551,2942.516,-0.0037403408639318046,Timeout,15,0.99988353,0.995-1.0
2025-02-24 08:50:00,2025-02-24 10:05:00,SHORT,2946.865,2944.112,0.0009342131383689792,Timeout,15,0.9987828,0.995-1.0
2025-02-24 14:15:00,2025-02-24 15:00:00,LONG,2949.246,2933.506,-0.005336957310444851,Stop Loss,9,0.9999906,0.995-1.0
2025-02-24 15:00:00,2025-02-24 16:10:00,LONG,2933.506,2942.458,0.003051638551276263,Take Profit,14,0.9999279,0.995-1.0
2025-02-24 16:10:00,2025-02-24 17:25:00,SHORT,2942.458,2943.328,-0.0002956711701577018,Timeout,15,0.9979755,0.995-1.0
2025-02-25 01:35:00,2025-02-25 02:50:00,LONG,2945.721,2948.145,0.0008228885220290646,Timeout,15,0.9999056,0.995-1.0
2025-02-25 07:45:00,2025-02-25 08:55:00,LONG,2932.508,2941.554,0.003084731567654812,Take Profit,14,0.9999372,0.995-1.0
2025-02-25 12:25:00,2025-02-25 13:40:00,LONG,2934.409,2934.326,-2.8285082277243447e-05,Timeout,15,0.9986212,0.995-1.0
2025-02-25 13:45:00,2025-02-25 15:00:00,SHORT,2936.022,2932.964,0.0010415453290200116,Timeout,15,0.99998,0.995-1.0
2025-02-25 15:05:00,2025-02-25 15:20:00,LONG,2929.059,2910.561,-0.006315338817005751,Stop Loss,3,0.9993697,0.995-1.0
2025-02-25 15:20:00,2025-02-25 16:05:00,LONG,2910.561,2894.515,-0.005513026526501343,Stop Loss,9,0.99993217,0.995-1.0
2025-02-25 16:05:00,2025-02-25 17:20:00,LONG,2894.515,2898.369,0.001331483858263049,Timeout,15,0.9999845,0.995-1.0
2025-02-25 17:25:00,2025-02-25 18:40:00,SHORT,2900.289,2909.181,-0.003065901363622668,Timeout,15,0.9999684,0.995-1.0
2025-02-25 19:40:00,2025-02-25 20:55:00,SHORT,2912.97,2912.727,8.342001462422826e-05,Timeout,15,0.99037397,0.98-0.995
2025-02-26 00:10:00,2025-02-26 01:25:00,SHORT,2924.311,2927.605,-0.0011264191804496405,Timeout,15,0.9992391,0.995-1.0
2025-02-26 01:45:00,2025-02-26 03:00:00,LONG,2921.253,2920.48,-0.000264612479644912,Timeout,15,0.99995375,0.995-1.0
2025-02-26 06:10:00,2025-02-26 07:25:00,LONG,2910.543,2911.946,0.0004820406364035139,Timeout,15,0.99998057,0.995-1.0
2025-02-26 08:50:00,2025-02-26 10:05:00,SHORT,2917.598,2915.603,0.000683781658748015,Timeout,15,0.9834768,0.98-0.995
2025-02-26 13:55:00,2025-02-26 15:10:00,LONG,2905.994,2905.419,-0.00019786689167296037,Timeout,15,0.99987364,0.995-1.0
2025-02-26 15:15:00,2025-02-26 16:30:00,SHORT,2907.544,2911.806,-0.0014658419614630668,Timeout,15,0.99991834,0.995-1.0
2025-02-27 02:55:00,2025-02-27 04:10:00,LONG,2906.687,2905.126,-0.0005370375276043463,Timeout,15,0.99988735,0.995-1.0
2025-02-27 04:30:00,2025-02-27 05:45:00,LONG,2900.732,2892.189,-0.002945118680388302,Timeout,15,0.99994373,0.995-1.0
2025-02-27 08:05:00,2025-02-27 09:20:00,LONG,2888.158,2886.599,-0.0005397904131282782,Timeout,15,0.9999578,0.995-1.0
2025-02-27 09:25:00,2025-02-27 10:40:00,SHORT,2890.861,2891.673,-0.0002808851757313472,Timeout,15,0.9999989,0.995-1.0
2025-02-27 11:30:00,2025-02-27 12:45:00,LONG,2887.325,2886.142,-0.0004097218013212897,Timeout,15,0.99998283,0.995-1.0
2025-02-27 13:50:00,2025-02-27 14:40:00,SHORT,2890.59,2881.858,0.0030208365766158365,Take Profit,10,0.99930847,0.995-1.0
2025-02-27 14:40:00,2025-02-27 15:55:00,LONG,2881.858,2872.392,-0.0032846864765718325,Timeout,15,0.9997385,0.995-1.0
2025-02-27 19:30:00,2025-02-27 20:45:00,LONG,2878.279,2874.698,-0.0012441462415561976,Timeout,15,0.9998118,0.995-1.0
2025-02-28 01:05:00,2025-02-28 01:55:00,SHORT,2883.588,2874.834,0.0030358012309665457,Take Profit,10,0.98039013,0.98-0.995
2025-02-28 01:55:00,2025-02-28 03:10:00,LONG,2874.834,2873.909,-0.00032175770844498404,Timeout,15,0.9999851,0.995-1.0
2025-02-28 03:20:00,2025-02-28 04:35:00,LONG,2868.996,2860.457,-0.0029763025114012756,Timeout,15,0.99998593,0.995-1.0
2025-02-28 04:45:00,2025-02-28 06:00:00,SHORT,2864.661,2863.767,0.00031207881141965236,Timeout,15,0.9999938,0.995-1.0
2025-02-28 07:20:00,2025-02-28 08:35:00,LONG,2858.747,2855.656,-0.0010812429361534597,Timeout,15,0.999668,0.995-1.0
2025-02-28 09:00:00,2025-02-28 10:15:00,SHORT,2857.727,2862.173,-0.0015557819203863466,Timeout,15,0.99999607,0.995-1.0
2025-02-28 12:35:00,2025-02-28 13:50:00,LONG,2858.791,2851.728,-0.0024706248200725765,Timeout,15,0.99998677,0.995-1.0
2025-02-28 13:50:00,2025-02-28 14:45:00,LONG,2851.728,2837.38,-0.005031335386825096,Stop Loss,11,0.99963,0.995-1.0
2025-02-28 14:45:00,2025-02-28 15:50:00,LONG,2837.38,2848.927,0.004069599419182494,Take Profit,13,0.9999857,0.995-1.0
2025-02-28 15:50:00,2025-02-28 17:05:00,SHORT,2848.927,2848.926,3.5100934499329983e-07,Timeout,15,0.99982446,0.995-1.0
2025-02-28 18:25:00,2025-02-28 19:35:00,LONG,2839.559,2848.641,0.003198383974412886,Take Profit,14,0.9998704,0.995-1.0
2025-02-28 20:55:00,2025-03-02 23:05:00,SHORT,2854.77,2873.92,-0.006708071053009556,Stop Loss,13,0.9999577,0.995-1.0
2025-03-02 23:05:00,2025-03-02 23:45:00,SHORT,2873.92,2864.929,0.003128479567976835,Take Profit,8,0.9998115,0.995-1.0
2025-03-02 23:45:00,2025-03-03 01:00:00,LONG,2864.929,2867.86,0.001023062002583673,Timeout,15,0.9999745,0.995-1.0
2025-03-03 03:05:00,2025-03-03 04:20:00,LONG,2864.372,2863.889,-0.0001686233492017517,Timeout,15,0.9998167,0.995-1.0
2025-03-03 08:35:00,2025-03-03 09:50:00,SHORT,2865.149,2869.163,-0.0014009742599774475,Timeout,15,0.9990596,0.995-1.0
2025-03-03 13:05:00,2025-03-03 14:20:00,LONG,2871.084,2874.236,0.001097843183968161,Timeout,15,0.99984145,0.995-1.0
2025-03-03 14:30:00,2025-03-03 15:45:00,SHORT,2878.778,2886.362,-0.002634451145590347,Timeout,15,0.99926025,0.995-1.0
2025-03-03 19:50:00,2025-03-03 21:05:00,LONG,2882.988,2891.014,0.0027839172414176874,Timeout,15,0.9994492,0.995-1.0
2025-03-04 01:05:00,2025-03-04 02:20:00,LONG,2884.474,2886.228,0.0006080831375148139,Timeout,15,0.999012,0.995-1.0
2025-03-04 03:15:00,2025-03-04 04:30:00,SHORT,2891.934,2889.935,0.0006912329257860833,Timeout,15,0.9972029,0.995-1.0
2025-03-04 07:10:00,2025-03-04 08:15:00,SHORT,2891.359,2910.002,-0.006447833008630208,Stop Loss,13,0.9992538,0.995-1.0
2025-03-04 08:15:00,2025-03-04 09:30:00,SHORT,2910.002,2920.419,-0.00357972262562016,Timeout,15,0.9972549,0.995-1.0
2025-03-04 10:00:00,2025-03-04 11:15:00,LONG,2913.922,2917.204,0.0011263170393717309,Timeout,15,0.9999559,0.995-1.0
2025-03-04 13:25:00,2025-03-04 14:40:00,LONG,2921.83,2911.766,-0.003444416684064388,Timeout,15,0.9998902,0.995-1.0
2025-03-04 14:45:00,2025-03-04 16:00:00,LONG,2909.616,2906.299,-0.0011400129776575354,Timeout,15,0.9999225,0.995-1.0
2025-03-04 16:10:00,2025-03-04 17:25:00,SHORT,2909.386,2914.485,-0.0017526034702855379,Timeout,15,0.99996066,0.995-1.0
2025-03-04 19:00:00,2025-03-04 20:15:00,SHORT,2913.321,2919.807,-0.0022263252144202016,Timeout,15,0.99995804,0.995-1.0
2025-03-05 01:10:00,2025-03-05 02:25:00,LONG,2908.291,2907.118,-0.00040332965305061604,Timeout,15,0.999874,0.995-1.0
2025-03-05 02:25:00,2025-03-05 03:40:00,LONG,2907.118,2910.741,0.0012462514421499394,Timeout,15,0.9999968,0.995-1.0
2025-03-05 05:50:00,2025-03-05 07:05:00,SHORT,2916.918,2918.604,-0.0005780073351392443,Timeout,15,0.9949705,0.98-0.995
2025-03-05 13:30:00,2025-03-05 14:45:00,LONG,2908.883,2914.44,0.0019103552807040517,Timeout,15,0.9999771,0.995-1.0
2025-03-05 14:45:00,2025-03-05 16:00:00,SHORT,2914.44,2918.722,-0.0014692359424109444,Timeout,15,0.99961096,0.995-1.0
2025-03-05 16:10:00,2025-03-05 17:25:00,SHORT,2923.189,2918.295,0.0016741989655816912,Timeout,15,0.99987686,0.995-1.0
2025-03-06 07:25:00,2025-03-06 08:40:00,LONG,2916.195,2904.551,-0.0039928742762401805,Timeout,15,0.999941,0.995-1.0
2025-03-06 09:50:00,2025-03-06 10:35:00,LONG,2894.057,2902.965,0.003078031980710939,Take Profit,9,0.9999815,0.995-1.0
2025-03-06 10:35:00,2025-03-06 11:50:00,SHORT,2902.965,2904.467,-0.0005174020355050621,Timeout,15,0.9999759,0.995-1.0
2025-03-06 13:10:00,2025-03-06 14:25:00,SHORT,2907.187,2908.818,-0.0005610234222980197,Timeout,15,0.99754506,0.995-1.0
2025-03-06 14:30:00,2025-03-06 15:45:00,SHORT,2912.485,2915.484,-0.0010297048740164486,Timeout,15,0.9994467,0.995-1.0
2025-03-06 18:40:00,2025-03-06 19:55:00,LONG,2913.921,2914.04,4.083844414455364e-05,Timeout,15,0.9995863,0.995-1.0
2025-03-06 20:55:00,2025-03-06 23:10:00,LONG,2908.703,2910.994,0.0007876362763747853,Timeout,15,0.9998053,0.995-1.0
2025-03-07 00:05:00,2025-03-07 01:20:00,LONG,2903.078,2903.096,6.200315664969768e-06,Timeout,15,0.9992655,0.995-1.0
2025-03-07 01:40:00,2025-03-07 02:55:00,SHORT,2909.993,2908.11,0.0006470805943518802,Timeout,15,0.9968929,0.995-1.0
2025-03-07 13:15:00,2025-03-07 14:30:00,LONG,2914.715,2917.47,0.0009452039050128929,Timeout,15,0.99898463,0.995-1.0
2025-03-07 14:35:00,2025-03-07 15:45:00,SHORT,2920.879,2911.516,0.0032055418933820364,Take Profit,14,0.99382836,0.98-0.995
2025-03-07 15:45:00,2025-03-07 17:00:00,LONG,2911.516,2914.349,0.0009730326056941069,Timeout,15,0.9999044,0.995-1.0
2025-03-07 17:15:00,2025-03-07 18:30:00,LONG,2905.919,2907.329,0.0004852165528358875,Timeout,15,0.99986017,0.995-1.0
2025-03-10 07:45:00,2025-03-10 09:00:00,LONG,2910.185,2902.015,-0.0028073816613033444,Timeout,15,0.99980444,0.995-1.0
2025-03-10 09:05:00,2025-03-10 10:20:00,SHORT,2904.448,2905.858,-0.0004854622978274389,Timeout,15,0.999997,0.995-1.0
2025-03-10 10:25:00,2025-03-10 11:40:00,LONG,2903.085,2897.323,-0.00198478515096877,Timeout,15,0.997908,0.995-1.0
2025-03-10 11:50:00,2025-03-10 13:05:00,SHORT,2903.176,2906.777,-0.0012403657236075638,Timeout,15,0.99998045,0.995-1.0
2025-03-10 13:25:00,2025-03-10 14:40:00,LONG,2901.599,2906.876,0.0018186524051049242,Timeout,15,0.999979,0.995-1.0
2025-03-10 15:25:00,2025-03-10 16:40:00,SHORT,2908.041,2900.968,0.002432221553960319,Timeout,15,0.99979407,0.995-1.0
2025-03-10 16:55:00,2025-03-10 18:10:00,LONG,2895.932,2884.05,-0.004102996893573333,Timeout,15,0.9997336,0.995-1.0
2025-03-10 18:45:00,2025-03-10 20:00:00,SHORT,2889.203,2887.132,0.0007168066764432657,Timeout,15,0.99997914,0.995-1.0
2025-03-11 01:20:00,2025-03-11 02:35:00,SHORT,2889.065,2897.516,-0.0029251678311149184,Timeout,15,0.99959403,0.995-1.0
2025-03-11 06:30:00,2025-03-11 07:45:00,SHORT,2900.687,2900.308,0.0001306587025762881,Timeout,15,0.99947864,0.995-1.0
2025-03-11 13:00:00,2025-03-11 13:35:00,LONG,2910.248,2919.003,0.0030083346848791266,Take Profit,7,0.999767,0.995-1.0
2025-03-11 13:35:00,2025-03-11 14:50:00,SHORT,2919.003,2915.386,0.0012391217138181046,Timeout,15,0.995693,0.995-1.0
2025-03-11 15:05:00,2025-03-11 16:20:00,SHORT,2919.384,2917.099,0.0007826993639753642,Timeout,15,0.9999511,0.995-1.0
2025-03-12 06:05:00,2025-03-12 07:00:00,SHORT,2920.166,2910.967,0.0031501633811228773,Take Profit,11,0.9958949,0.995-1.0
2025-03-12 09:40:00,2025-03-12 10:55:00,LONG,2915.426,2914.377,-0.0003598101958341519,Timeout,15,0.99978775,0.995-1.0
2025-03-12 12:30:00,2025-03-12 13:15:00,SHORT,2920.756,2910.892,0.0033772078187976106,Take Profit,9,0.9986539,0.995-1.0
2025-03-12 13:15:00,2025-03-12 14:30:00,LONG,2910.892,2917.849,0.0023899890480307533,Timeout,15,0.9997162,0.995-1.0
2025-03-12 15:00:00,2025-03-12 16:15:00,SHORT,2924.252,2933.504,-0.003163886012559777,Timeout,15,0.99989736,0.995-1.0
2025-03-12 16:20:00,2025-03-12 17:35:00,SHORT,2936.511,2939.433,-0.0009950584213714933,Timeout,15,0.9993662,0.995-1.0
2025-03-13 06:05:00,2025-03-13 07:20:00,LONG,2935.522,2935.305,-7.392211674792361e-05,Timeout,15,0.9998031,0.995-1.0
2025-03-13 08:10:00,2025-03-13 09:25:00,SHORT,2941.477,2946.004,-0.0015390227426561702,Timeout,15,0.99741215,0.995-1.0
2025-03-13 13:35:00,2025-03-13 14:40:00,SHORT,2949.964,2964.884,-0.005057688839592643,Stop Loss,13,0.99520606,0.995-1.0
2025-03-13 14:40:00,2025-03-13 15:55:00,SHORT,2964.884,2977.772,-0.004346881699250264,Timeout,15,0.99911684,0.995-1.0
2025-03-13 16:40:00,2025-03-13 17:55:00,SHORT,2984.702,2979.482,0.0017489183174736554,Timeout,15,0.9999622,0.995-1.0
2025-03-13 22:05:00,2025-03-13 23:20:00,LONG,2983.468,2987.046,0.0011992754740456325,Timeout,15,0.9999918,0.995-1.0
2025-03-14 01:25:00,2025-03-14 02:40:00,LONG,2984.074,2986.723,0.0008877125701305956,Timeout,15,0.9998981,0.995-1.0
2025-03-14 06:45:00,2025-03-14 08:00:00,SHORT,2987.182,2986.384,0.00026714140618140257,Timeout,15,0.99970144,0.995-1.0
2025-03-14 10:15:00,2025-03-14 10:35:00,SHORT,3004.542,2990.039,0.004827025217154462,Take Profit,4,0.99954444,0.995-1.0
2025-03-14 10:35:00,2025-03-14 11:50:00,LONG,2990.039,2996.927,0.0023036488821717442,Timeout,15,0.9993362,0.995-1.0
2025-03-14 13:30:00,2025-03-14 14:45:00,LONG,2989.249,2984.372,-0.0016315134670948968,Timeout,15,0.99939454,0.995-1.0
2025-03-14 20:40:00,2025-03-16 23:00:00,SHORT,2987.971,2989.426,-0.0004869525172767498,Timeout,15,0.98803,0.98-0.995
2025-03-17 12:05:00,2025-03-17 13:20:00,LONG,2993.184,2988.366,-0.001609657141024478,Timeout,15,0.99995136,0.995-1.0
2025-03-17 14:25:00,2025-03-17 15:40:00,SHORT,2997.907,2996.475,0.0004776665853878201,Timeout,15,0.9841765,0.98-0.995
2025-03-18 02:50:00,2025-03-18 04:05:00,SHORT,3011.815,3011.392,0.00014044687339701448,Timeout,15,0.9990558,0.995-1.0
2025-03-18 05:20:00,2025-03-18 06:35:00,LONG,3007.284,3013.186,0.00196256821770077,Timeout,15,0.9997452,0.995-1.0
2025-03-18 06:45:00,2025-03-18 08:00:00,SHORT,3016.648,3018.465,-0.0006023241690777337,Timeout,15,0.99875,0.995-1.0
2025-03-18 08:25:00,2025-03-18 09:40:00,SHORT,3024.41,3021.438,0.0009826710002941905,Timeout,15,0.99934477,0.995-1.0
2025-03-18 10:10:00,2025-03-18 11:25:00,SHORT,3025.054,3024.553,0.0001656168782442243,Timeout,15,0.99996674,0.995-1.0
2025-03-18 13:35:00,2025-03-18 14:50:00,LONG,3027.737,3029.76,0.0006681557876394608,Timeout,15,0.9993587,0.995-1.0
2025-03-19 06:10:00,2025-03-19 07:25:00,LONG,3038.624,3040.172,0.0005094411154523328,Timeout,15,0.99999166,0.995-1.0
2025-03-19 08:35:00,2025-03-19 09:50:00,LONG,3029.344,3030.857,0.0004994480653236872,Timeout,15,0.9998952,0.995-1.0
2025-03-19 10:15:00,2025-03-19 11:30:00,SHORT,3033.739,3039.312,-0.0018370070727903307,Timeout,15,0.9998865,0.995-1.0
2025-03-19 13:30:00,2025-03-19 14:45:00,LONG,3029.847,3028.608,-0.00040893154010748154,Timeout,15,0.9994093,0.995-1.0
2025-03-19 18:00:00,2025-03-19 19:15:00,SHORT,3036.198,3044.961,-0.002886175407532684,Timeout,15,0.9997228,0.995-1.0
2025-03-19 19:25:00,2025-03-19 20:40:00,LONG,3042.213,3045.053,0.0009335309526320776,Timeout,15,0.999998,0.995-1.0
2025-03-20 04:30:00,2025-03-20 05:35:00,SHORT,3055.213,3046.011,0.0030119012978801233,Take Profit,13,0.9955343,0.995-1.0
2025-03-20 10:05:00,2025-03-20 11:20:00,LONG,3036.746,3032.163,-0.0015091812090968699,Timeout,15,0.9999323,0.995-1.0
2025-03-20 13:00:00,2025-03-20 14:15:00,LONG,3036.762,3035.325,-0.00047320139016503523,Timeout,15,0.9996431,0.995-1.0
2025-03-20 14:40:00,2025-03-20 15:55:00,SHORT,3038.273,3040.765,-0.000820202792836501,Timeout,15,0.99729,0.995-1.0
2025-03-20 16:30:00,2025-03-20 17:45:00,LONG,3034.765,3039.177,0.0014538193237368501,Timeout,15,0.9992617,0.995-1.0
2025-03-21 01:45:00,2025-03-21 03:00:00,LONG,3037.274,3033.836,-0.0011319360716221527,Timeout,15,0.9999486,0.995-1.0
2025-03-21 06:05:00,2025-03-21 07:20:00,SHORT,3031.718,3031.173,0.00017976606003595083,Timeout,15,0.99593216,0.995-1.0
2025-03-21 11:45:00,2025-03-21 13:00:00,SHORT,3037.136,3036.102,0.00034045232087074977,Timeout,15,0.9956632,0.995-1.0
2025-03-21 13:20:00,2025-03-21 13:40:00,LONG,3030.99,3014.776,-0.005349407289367482,Stop Loss,4,0.9996872,0.995-1.0
2025-03-21 13:40:00,2025-03-21 14:05:00,LONG,3014.776,2999.686,-0.005005346997587778,Stop Loss,5,0.99997866,0.995-1.0
2025-03-21 14:05:00,2025-03-21 14:40:00,LONG,2999.686,3009.584,0.0032996786997037965,Take Profit,7,0.9999455,0.995-1.0
2025-03-21 14:45:00,2025-03-21 16:00:00,SHORT,3012.827,3012.334,0.00016363369021865274,Timeout,15,0.9999918,0.995-1.0
2025-03-24 02:40:00,2025-03-24 03:55:00,LONG,3017.769,3016.963,-0.0002670847238471816,Timeout,15,0.99980253,0.995-1.0
2025-03-24 10:15:00,2025-03-24 11:30:00,SHORT,3029.598,3026.809,0.0009205841831159646,Timeout,15,0.9998549,0.995-1.0
2025-03-24 14:25:00,2025-03-24 15:40:00,LONG,3016.493,3014.605,-0.0006258923856279195,Timeout,15,0.99993443,0.995-1.0
2025-03-24 20:20:00,2025-03-24 22:35:00,SHORT,3012.199,3009.983,0.0007356751662157429,Timeout,15,0.98917156,0.98-0.995
2025-03-25 08:25:00,2025-03-25 09:40:00,SHORT,3017.934,3021.136,-0.001060990730744864,Timeout,15,0.8624429,0.85-0.90
2025-03-25 12:05:00,2025-03-25 13:20:00,LONG,3017.096,3023.111,0.0019936389163619163,Timeout,15,0.998887,0.995-1.0
2025-03-25 13:35:00,2025-03-25 14:50:00,SHORT,3027.917,3028.04,-4.062198534505645e-05,Timeout,15,0.9734753,0.95-0.98
2025-03-25 14:55:00,2025-03-25 16:10:00,LONG,3025.026,3023.958,-0.0003530548167188501,Timeout,15,0.9999156,0.995-1.0
2025-03-26 15:00:00,2025-03-26 16:15:00,LONG,3013.507,3018.227,0.0015662814123211925,Timeout,15,0.9999634,0.995-1.0
2025-03-27 10:00:00,2025-03-27 11:15:00,SHORT,3041.613,3052.656,-0.0036306394008705648,Timeout,15,0.99231017,0.98-0.995
2025-03-27 13:15:00,2025-03-27 14:25:00,LONG,3041.46,3050.655,0.0030232191118739564,Take Profit,14,0.9998429,0.995-1.0
2025-03-27 14:35:00,2025-03-27 15:50:00,SHORT,3055.899,3054.47,0.00046762016676601134,Timeout,15,0.9994809,0.995-1.0
2025-03-27 15:55:00,2025-03-27 17:10:00,LONG,3052.206,3050.955,-0.00040986748600854717,Timeout,15,0.99999154,0.995-1.0
2025-03-28 01:45:00,2025-03-28 03:00:00,SHORT,3071.914,3071.473,0.00014355870639616157,Timeout,15,0.9993869,0.995-1.0
2025-03-28 08:10:00,2025-03-28 09:25:00,LONG,3074.958,3073.891,-0.00034699660938458584,Timeout,15,0.99989164,0.995-1.0
2025-03-28 12:35:00,2025-03-28 13:50:00,SHORT,3080.409,3082.5,-0.0006788059637534803,Timeout,15,0.98518145,0.98-0.995
2025-03-28 13:50:00,2025-03-28 14:35:00,SHORT,3082.5,3070.997,0.0037317112733171636,Take Profit,9,0.98678863,0.98-0.995
2025-03-28 14:35:00,2025-03-28 15:35:00,LONG,3070.997,3082.774,0.003834910942602694,Take Profit,12,0.9999671,0.995-1.0
2025-03-28 17:45:00,2025-03-28 19:00:00,LONG,3076.524,3080.999,0.0014545636569062712,Timeout,15,0.99963593,0.995-1.0
2025-03-30 22:05:00,2025-03-30 23:20:00,SHORT,3095.86,3089.857,0.0019390411711124392,Timeout,15,0.99987304,0.995-1.0
2025-03-31 00:55:00,2025-03-31 01:20:00,LONG,3079.115,3088.774,0.0031369403221380514,Take Profit,5,0.9996136,0.995-1.0
2025-03-31 01:20:00,2025-03-31 02:30:00,SHORT,3088.774,3106.348,-0.005689636082147826,Stop Loss,14,0.99950445,0.995-1.0
2025-03-31 02:30:00,2025-03-31 03:45:00,SHORT,3106.348,3107.452,-0.0003554012621896417,Timeout,15,0.9996679,0.995-1.0
2025-03-31 05:00:00,2025-03-31 05:50:00,LONG,3108.345,3119.486,0.003584222472087261,Take Profit,10,0.99995744,0.995-1.0
2025-03-31 05:50:00,2025-03-31 07:05:00,SHORT,3119.486,3121.636,-0.0006892161080383406,Timeout,15,0.9981388,0.995-1.0
2025-03-31 07:55:00,2025-03-31 09:10:00,SHORT,3124.523,3122.761,0.0005639260776765512,Timeout,15,0.9996257,0.995-1.0
2025-03-31 09:45:00,2025-03-31 11:00:00,LONG,3113.162,3117.75,0.001473742773424638,Timeout,15,0.9994042,0.995-1.0
2025-03-31 13:00:00,2025-03-31 14:15:00,LONG,3117.645,3113.772,-0.00124228383924406,Timeout,15,0.99955493,0.995-1.0
2025-03-31 14:30:00,2025-03-31 15:45:00,SHORT,3118.463,3116.472,0.0006384555468511204,Timeout,15,0.99997103,0.995-1.0
2025-03-31 23:50:00,2025-04-01 01:00:00,LONG,3120.274,3129.667,0.003010312555884525,Take Profit,14,0.99851745,0.995-1.0
2025-04-01 01:10:00,2025-04-01 02:25:00,SHORT,3132.88,3142.603,-0.003103534128341959,Timeout,15,0.9990639,0.995-1.0
2025-04-01 05:50:00,2025-04-01 07:05:00,LONG,3134.45,3132.758,-0.0005398076217518248,Timeout,15,0.9950413,0.995-1.0
2025-04-01 07:30:00,2025-04-01 08:45:00,LONG,3129.89,3131.635,0.0005575275808416097,Timeout,15,0.9999759,0.995-1.0
2025-04-01 13:20:00,2025-04-01 14:35:00,LONG,3130.734,3128.002,-0.0008726388124957186,Timeout,15,0.99997115,0.995-1.0
2025-04-01 15:40:00,2025-04-01 16:15:00,LONG,3121.241,3102.434,-0.006025487938931915,Stop Loss,7,0.99997795,0.995-1.0
2025-04-01 16:15:00,2025-04-01 17:20:00,LONG,3102.434,3112.582,0.0032709801401092442,Take Profit,13,0.99998975,0.995-1.0
2025-04-01 17:20:00,2025-04-01 18:35:00,SHORT,3112.582,3116.874,-0.0013789194951329528,Timeout,15,0.99992085,0.995-1.0
2025-04-01 20:50:00,2025-04-01 23:05:00,LONG,3113.947,3112.122,-0.0005860729164626992,Timeout,15,0.9999517,0.995-1.0
2025-04-02 00:20:00,2025-04-02 01:35:00,SHORT,3120.118,3130.316,-0.003268466128524583,Timeout,15,0.99629587,0.995-1.0
2025-04-02 04:35:00,2025-04-02 05:50:00,LONG,3119.435,3118.794,-0.00020548592934299846,Timeout,15,0.99984586,0.995-1.0
2025-04-02 07:05:00,2025-04-02 07:45:00,LONG,3112.179,3122.457,0.003302509270835576,Take Profit,8,0.99996006,0.995-1.0
2025-04-02 07:45:00,2025-04-02 09:00:00,SHORT,3122.457,3130.499,-0.0025755358680679724,Timeout,15,0.9814668,0.98-0.995
2025-04-02 10:40:00,2025-04-02 11:55:00,LONG,3117.271,3121.3,0.0012924766566653962,Timeout,15,0.99891675,0.995-1.0
2025-04-02 12:25:00,2025-04-02 13:40:00,SHORT,3125.803,3127.463,-0.0005310635379133968,Timeout,15,0.9996562,0.995-1.0
2025-04-02 13:45:00,2025-04-02 14:45:00,LONG,3119.583,3128.966,0.003007773795407851,Take Profit,12,0.99962485,0.995-1.0
2025-04-02 17:25:00,2025-04-02 18:40:00,LONG,3124.336,3122.737,-0.0005117887448724162,Timeout,15,0.9997242,0.995-1.0
2025-04-02 20:10:00,2025-04-02 20:25:00,LONG,3117.799,3139.2,0.006864137168560205,Take Profit,3,0.9999789,0.995-1.0
2025-04-02 20:25:00,2025-04-02 22:00:00,SHORT,3139.2,3129.488,0.003093781855249742,Take Profit,7,0.96899724,0.95-0.98
2025-04-02 22:05:00,2025-04-02 23:15:00,SHORT,3141.847,3158.09,-0.005169888922025782,Stop Loss,14,0.99980074,0.995-1.0
